index,timestamp,mq9,mq135
19342,20331327,89,80
19343,20332364,77,74
19344,20333400,80,75
19345,20334581,70,90
19346,20335613,80,71
19347,20336649,80,64
19348,20337793,75,65
19349,20338825,80,78
19350,20339861,72,74
19351,20340897,79,58
19352,20341933,64,76
19353,20342969,83,80
19354,20344124,80,66
19355,20345156,83,75
19356,20346193,73,82
19357,20347378,81,64
19358,20348409,73,74
19359,20349446,80,71
19360,20350583,78,77
19361,20351614,80,74
19362,20352650,78,76
19363,20353686,78,76
19364,20354722,73,67
19365,20355904,80,73
19366,20356935,80,66
19367,20357971,79,73
19368,20359092,80,64
19369,20360123,76,75
19370,20361159,80,74
19371,20362195,77,79
19372,20363231,70,73
19373,20364412,77,67
19374,20365443,80,80
19375,20366480,75,66
19376,20367629,75,77
19377,20368660,75,80
19378,20369696,78,68
19379,20370732,76,75
19380,20371910,75,80
19381,20372941,70,74
19382,20373977,79,78
19383,20375013,80,71
19384,20376163,82,65
19385,20377194,84,64
19386,20378230,75,75
19387,20379266,78,67
19388,20380448,80,67
19389,20381479,81,77
19390,20382515,80,74
19391,20383695,80,71
19392,20384726,78,76
19393,20385762,75,86
19394,20386798,79,69
19395,20387977,81,67
19396,20389008,79,80
19397,20390044,80,71
19398,20391080,78,67
19399,20392262,79,70
19400,20393293,80,69
19401,20394330,78,66
19402,20395367,78,67
19403,20396519,84,71
19404,20397550,75,70
19405,20398587,78,79
19406,20399770,80,77
19407,20400801,75,75
19408,20401837,80,64
19409,20402984,83,79
19410,20404014,78,80
19411,20405050,88,68
19412,20406086,71,79
19413,20407122,73,69
19414,20408158,81,69
19415,20409339,80,73
19416,20410369,80,70
19417,20411405,79,69
19418,20412560,86,74
19419,20413590,78,80
19420,20414626,86,67
19421,20415662,77,71
19422,20416797,80,81
19423,20417827,87,68
19424,20418863,78,79
19425,20419899,75,89
19426,20420935,80,70
19427,20422095,77,77
19428,20423125,80,73
19429,20424161,80,80
19430,20425347,81,80
19431,20426377,80,83
19432,20427413,77,78
19433,20428564,74,74
19434,20429594,75,80
19435,20430630,80,67
19436,20431666,80,65
19437,20432850,74,79
19438,20433880,80,80
19439,20434916,77,79
19440,20436064,80,78
19441,20437094,74,80
19442,20438130,77,74
19443,20439166,74,80
19444,20440202,78,82
19445,20441238,79,69
19446,20442449,77,69
19447,20443479,78,76
19448,20444516,69,77
19449,20445703,80,80
19450,20446733,80,69
19451,20447770,70,78
19452,20448807,80,74
19453,20449988,76,75
19454,20451018,77,80
19455,20452055,77,76
19456,20453091,80,76
19457,20454277,80,80
19458,20455306,73,69
19459,20456342,80,77
19460,20457556,80,86
19461,20458585,80,80
19462,20459621,77,80
19463,20460657,78,80
19464,20461807,80,71
19465,20462836,80,71
19466,20463872,74,80
19467,20464908,73,73
19468,20465944,80,77
19469,20467102,83,82
19470,20468131,83,79
19471,20469167,79,72
19472,20470322,85,70
19473,20471351,81,71
19474,20472387,79,69
19475,20473423,82,80
19476,20474574,74,74
19477,20475603,77,78
19478,20476639,78,75
19479,20477675,79,69
19480,20478711,80,75
19481,20479868,80,70
19482,20480897,80,76
19483,20481933,68,71
19484,20483042,80,85
19485,20484071,80,80
19486,20485107,80,80
19487,20486143,80,76
19488,20487179,80,79
19489,20488362,79,74
19490,20489391,75,76
19491,20490427,79,70
19492,20491588,73,71
19493,20492617,75,81
19494,20493654,85,75
19495,20494777,73,79
19496,20495805,80,82
19497,20496842,67,70
19498,20497879,80,63
19499,20498916,74,70
19500,20500072,80,77
19501,20501101,80,80
19502,20502138,82,74
19503,20503175,80,76
19504,20504397,80,69
19505,20505425,80,69
19506,20506577,70,78
19507,20507605,78,80
19508,20508641,80,66
19509,20509677,78,75
19510,20510713,80,74
19511,20511895,73,80
19512,20512923,79,70
19513,20513959,86,73
19514,20514995,76,68
19515,20516113,75,67
19516,20517142,89,80
19517,20518178,64,70
19518,20519214,84,74
19519,20520250,80,69
19520,20521407,80,79
19521,20522435,78,71
19522,20523471,77,70
19523,20524626,83,74
19524,20525654,79,80
19525,20526690,81,67
19526,20527726,80,74
19527,20528762,76,83
19528,20529915,80,71
19529,20530943,79,77
19530,20531979,77,80
19531,20533016,79,74
19532,20534231,78,80
19533,20535259,69,70
19534,20536295,82,77
19535,20537475,80,75
19536,20538503,73,80
19537,20539539,78,74
19538,20540575,80,79
19539,20541730,82,82
19540,20542758,80,85
19541,20543794,80,70
19542,20544830,80,80
19543,20545867,81,77
19544,20547028,80,80
19545,20548056,80,61
19546,20549093,80,85
19547,20550270,80,87
19548,20551298,86,71
19549,20552335,79,80
19550,20553489,74,80
19551,20554517,79,87
19552,20555554,85,83
19553,20556591,71,80
19554,20557628,80,75
19555,20558788,80,65
19556,20559816,79,70
19557,20560853,80,80
19558,20562008,74,75
19559,20563035,85,80
19560,20564071,80,80
19561,20565108,77,64
19562,20566144,80,83
19563,20567364,80,70
19564,20568391,80,78
19565,20569514,80,78
19566,20570541,75,70
19567,20571577,80,76
19568,20572613,78,87
19569,20573649,79,78
19570,20574802,74,80
19571,20575829,78,81
19572,20576865,80,80
19573,20577901,80,96
19574,20578937,76,81
19575,20580123,82,87
19576,20581150,74,90
19577,20582186,80,80
19578,20583371,80,81
19579,20584398,77,73
19580,20585434,81,77
19581,20586587,81,89
19582,20587614,81,81
19583,20588650,84,80
19584,20589686,79,90
19585,20590722,73,81
19586,20591908,80,74
19587,20592935,80,80
19588,20593971,81,88
19589,20595161,78,76
19590,20596188,82,77
19591,20597225,80,81
19592,20598262,81,79
19593,20599412,79,80
19594,20600439,81,76
19595,20601476,74,70
19596,20602513,78,80
19597,20603550,80,67
19598,20604738,77,64
19599,20605765,80,79
19600,20606949,80,73
19601,20607976,79,80
19602,20609013,75,69
19603,20610050,77,79
19604,20611087,80,87
19605,20612272,86,78
19606,20613298,80,80
19607,20614335,74,75
19608,20615371,81,86
19609,20616491,80,82
19610,20617518,80,84
19611,20618555,69,78
19612,20619709,80,76
19613,20620735,80,88
19614,20621771,80,79
19615,20622807,80,89
19616,20623843,75,87
19617,20624972,80,75
19618,20625998,79,78
19619,20627034,78,82
19620,20628221,75,80
19621,20629247,67,76
19622,20630283,69,80
19623,20631319,77,64
19624,20632449,78,74
19625,20633475,80,78
19626,20634511,89,87
19627,20635547,74,81
19628,20636705,81,75
19629,20637731,83,83
19630,20638767,80,83
19631,20639803,81,77
19632,20640960,80,67
19633,20641986,78,86
19634,20643022,79,79
19635,20644058,80,78
19636,20645218,75,89
19637,20646244,73,80
19638,20647281,81,80
19639,20648435,80,81
19640,20649461,80,74
19641,20650498,75,79
19642,20651535,78,70
19643,20652725,80,76
19644,20653751,83,77
19645,20654788,89,82
19646,20655910,79,80
19647,20656935,78,80
19648,20657972,78,81
19649,20659009,79,86
19650,20660046,78,80
19651,20661082,71,79
19652,20662308,75,85
19653,20663334,80,66
19654,20664493,75,80
19655,20665518,80,85
19656,20666554,81,82
19657,20667591,80,77
19658,20668710,80,80
19659,20669735,80,74
19660,20670771,80,83
19661,20671807,74,82
19662,20672843,81,70
19663,20673879,76,69
19664,20675038,80,80
19665,20676063,80,80
19666,20677099,80,81
19667,20678261,80,82
19668,20679286,77,89
19669,20680323,78,82
19670,20681360,75,83
19671,20682536,74,73
19672,20683561,80,82
19673,20684599,80,70
19674,20685758,77,80
19675,20686783,73,69
19676,20687820,77,76
19677,20688857,91,75
19678,20690048,74,77
19679,20691073,77,81
19680,20692110,80,77
19681,20693147,80,84
19682,20694338,81,81
19683,20695362,76,81
19684,20696398,80,79
19685,20697554,78,64
19686,20698578,80,78
19687,20699614,79,88
19688,20700651,80,80
19689,20701687,71,69
19690,20702881,71,75
19691,20703905,79,80
19692,20704941,84,80
19693,20706100,78,80
19694,20707124,81,67
19695,20708160,81,80
19696,20709196,80,74
19697,20710233,78,83
19698,20711419,76,80
19699,20712443,80,87
19700,20713480,79,70
19701,20714517,83,80
19702,20715680,79,85
19703,20716704,80,67
19704,20717742,80,80
19705,20718930,71,80
19706,20719954,77,81
19707,20720991,80,77
19708,20722028,80,84
19709,20723182,86,75
19710,20724206,79,68
19711,20725243,87,80
19712,20726280,80,64
19713,20727317,79,89
19714,20728354,82,72
19715,20729547,74,81
19716,20730571,78,77
19717,20731700,81,74
19718,20732723,83,86
19719,20733759,70,73
19720,20734795,83,85
19721,20735986,67,80
19722,20737009,79,79
19723,20738045,80,77
19724,20739081,80,80
19725,20740117,78,82
19726,20741281,81,81
19727,20742304,77,80
19728,20743340,80,83
19729,20744471,80,87
19730,20745494,80,80
19731,20746531,79,80
19732,20747568,77,91
19733,20748605,80,71
19734,20749783,78,86
19735,20750806,81,67
19736,20751843,74,69
19737,20753038,70,80
19738,20754061,70,82
19739,20755098,80,81
19740,20756262,73,69
19741,20757285,77,82
19742,20758322,85,75
19743,20759359,72,80
19744,20760516,81,80
19745,20761539,80,89
19746,20762576,80,75
19747,20763613,80,89
19748,20764771,80,71
19749,20765793,78,80
19750,20766829,78,79
19751,20767866,80,86
19752,20769027,78,80
19753,20770049,80,88
19754,20771085,76,79
19755,20772121,75,82
19756,20773281,81,78
19757,20774302,80,81
19758,20775338,79,80
19759,20776375,80,66
19760,20777570,77,73
19761,20778592,75,86
19762,20779629,80,84
19763,20780666,80,78
19764,20781796,79,75
19765,20782818,83,73
19766,20783855,79,80
19767,20784893,80,80
19768,20786115,82,81
19769,20787137,77,80
19770,20788174,80,74
19771,20789365,76,80
19772,20790387,77,95
19773,20791424,80,80
19774,20792613,78,70
19775,20793635,75,82
19776,20794672,77,80
19777,20795709,80,83
19778,20796746,80,71
19779,20797874,80,72
19780,20798895,77,80
19781,20799932,81,73
19782,20800970,74,79
19783,20802007,81,77
19784,20803198,77,86
19785,20804219,80,87
19786,20805377,81,80
19787,20806398,80,84
19788,20807434,79,79
19789,20808471,80,80
19790,20809507,75,70
19791,20810665,77,80
19792,20811686,70,91
19793,20812723,80,89
19794,20813760,80,80
19795,20814797,83,71
19796,20815951,79,75
19797,20816972,77,75
19798,20818010,75,80
19799,20819204,75,71
19800,20820225,74,83
19801,20821262,77,83
19802,20822423,77,69
19803,20823444,80,91
19804,20824481,78,83
19805,20825518,78,70
19806,20826555,83,77
19807,20827683,80,80
19808,20828704,80,82
19809,20829741,75,80
19810,20830778,77,64
19811,20831815,81,79
19812,20832981,74,77
19813,20834002,73,73
19814,20835040,71,81
19815,20836203,85,90
19816,20837224,70,80
19817,20838260,78,72
19818,20839420,80,77
19819,20840440,78,83
19820,20841477,79,77
19821,20842513,81,84
19822,20843549,79,67
19823,20844586,80,78
19824,20845781,79,73
19825,20846801,80,78
19826,20847838,84,64
19827,20848875,80,81
19828,20850071,77,88
19829,20851091,74,78
19830,20852249,80,76
19831,20853269,75,75
19832,20854306,78,81
19833,20855343,78,76
19834,20856380,75,69
19835,20857574,78,76
19836,20858594,81,80
19837,20859631,80,79
19838,20860668,83,70
19839,20861705,77,67
19840,20862870,75,80
19841,20863890,70,80
19842,20864927,82,80
19843,20865964,80,81
19844,20867162,74,80
19845,20868183,83,68
19846,20869378,82,86
19847,20870398,80,80
19848,20871435,79,71
19849,20872472,79,77
19850,20873641,80,74
19851,20874660,80,69
19852,20875854,80,83
19853,20876873,79,80
19854,20877910,79,73
19855,20878947,76,80
19856,20880093,77,78
19857,20881112,82,83
19858,20882149,73,83
19859,20883186,83,80
19860,20884223,77,80
19861,20885357,77,75
19862,20886376,67,74
19863,20887413,83,77
19864,20888450,80,80
19865,20889624,77,74
19866,20890643,77,80
19867,20891680,83,69
19868,20892875,80,78
19869,20893893,68,68
19870,20894930,79,83
19871,20896062,75,86
19872,20897081,75,74
19873,20898118,90,84
19874,20899155,74,82
19875,20900192,77,86
19876,20901229,79,71
19877,20902391,80,80
19878,20903410,77,76
19879,20904447,79,79
19880,20905484,79,82
19881,20906647,80,80
19882,20907665,87,85
19883,20908702,77,80
19884,20909739,80,74
19885,20910905,82,78
19886,20911923,73,80
19887,20912960,80,71
19888,20913997,80,71
19889,20915034,78,78
19890,20916210,78,83
19891,20917228,83,80
19892,20918415,78,83
19893,20919433,70,80
19894,20920470,82,79
19895,20921591,74,80
19896,20922609,74,76
19897,20923646,80,80
19898,20924683,77,85
19899,20925720,75,78
19900,20926757,68,71
19901,20927962,80,71
19902,20928980,80,77
19903,20930119,74,79
19904,20931135,76,71
19905,20932171,79,78
19906,20933207,80,78
19907,20934243,80,78
19908,20935410,70,77
19909,20936426,80,74
19910,20937462,78,82
19911,20938498,73,80
19912,20939671,77,75
19913,20940683,80,78
19914,20941862,77,84
19915,20942908,77,80
19916,20943944,80,69
19917,20944980,74,65
19918,20946016,78,80
19919,20947187,80,80
19920,20948230,67,80
19921,20949267,75,79
19922,20950304,80,67
19923,20951452,76,77
19924,20952495,80,81
19925,20953532,80,79
19926,20954654,80,80
19927,20955679,80,73
19928,20956715,74,80
19929,20957751,78,80
19930,20958787,71,80
19931,20959823,80,76
19932,20961046,80,80
19933,20962072,74,82
19934,20963233,81,75
19935,20964258,80,78
19936,20965295,77,75
19937,20966332,76,80
19938,20967477,80,71
19939,20968502,67,80
19940,20969539,75,80
19941,20970576,80,75
19942,20971735,80,69
19943,20972759,71,75
19944,20973795,74,80
19945,20974831,78,81
19946,20976026,80,82
19947,20977051,77,80
19948,20978087,78,80
19949,20979246,80,75
19950,20980270,80,80
19951,20981307,79,74
19952,20982344,80,80
19953,20983507,80,70
19954,20984531,74,79
19955,20985568,80,80
19956,20986721,70,75
19957,20987745,80,84
19958,20988781,80,82
19959,20989817,80,76
19960,20990854,83,92
19961,20991890,80,80
19962,20993047,75,75
19963,20994070,74,64
19964,20995106,86,71
19965,20996143,78,80
19966,20997312,83,73
19967,20998335,80,74
19968,20999457,77,81
19969,21000480,80,80
19970,21001517,82,81
19971,21002555,80,75
19972,21003592,80,77
19973,21004629,75,73
19974,21005848,81,80
19975,21006872,80,80
19976,21007909,73,80
19977,21009043,74,80
19978,21010065,80,80
19979,21011101,80,79
19980,21012261,75,80
19981,21013283,71,73
19982,21014320,80,75
19983,21015357,70,79
19984,21016394,78,71
19985,21017547,80,73
19986,21018570,70,80
19987,21019607,77,79
19988,21020644,71,76
19989,21021681,70,86
19990,21022906,80,87
19991,21023929,77,79
19992,21025091,79,74
19993,21026113,80,76
19994,21027150,80,80
19995,21028187,77,80
19996,21029224,77,80
19997,21030416,80,70
19998,21031437,76,65
19999,21032474,80,82
20000,21033655,80,85
20001,21034676,73,81
20002,21035714,77,75
20003,21036751,82,80
20004,21037944,71,74
20005,21038966,75,69
20006,21040003,73,58
20007,21041040,82,80
20008,21042236,71,70
20009,21043257,82,63
20010,21044294,80,82
20011,21045422,79,81
20012,21046442,75,67
20013,21047479,80,78
20014,21048515,83,80
20015,21049552,86,74
20016,21050588,80,79
20017,21051782,75,80
20018,21052803,74,77
20019,21053840,75,75
20020,21055009,74,74
20021,21056029,69,80
20022,21057066,80,65
20023,21058225,80,73
20024,21059245,80,64
20025,21060282,81,73
20026,21061319,80,89
20027,21062356,81,65
20028,21063516,77,76
20029,21064536,80,65
20030,21065574,78,66
20031,21066612,75,80
20032,21067650,80,71
20033,21068879,80,85
20034,21069898,75,76
20035,21071098,71,77
20036,21072117,83,73
20037,21073154,71,72
20038,21074280,82,74
20039,21075298,76,68
20040,21076335,74,73
20041,21077372,71,69
20042,21078409,83,71
20043,21079446,76,80
20044,21080614,76,77
20045,21081633,76,75
20046,21082670,80,79
20047,21083708,73,70
20048,21084745,82,80
20049,21085946,80,61
20050,21086965,78,78
20051,21088132,74,78
20052,21089150,76,80
20053,21090187,75,71
20054,21091224,81,80
20055,21092418,79,74
20056,21093436,71,82
20057,21094473,80,77
20058,21095510,68,70
20059,21096705,77,68
20060,21097724,76,80
20061,21098761,80,82
20062,21099798,80,77
20063,21100965,73,77
20064,21101983,82,81
20065,21103022,82,80
20066,21104060,73,80
20067,21105226,80,83
20068,21106244,80,79
20069,21107282,74,87
20070,21108319,76,69
20071,21109515,74,70
20072,21110532,77,80
20073,21111570,83,87
20074,21112608,80,67
20075,21113832,77,73
20076,21114849,77,66
20077,21115886,77,80
20078,21117009,80,68
20079,21118025,71,80
20080,21119062,69,64
20081,21120099,82,76
20082,21121136,80,80
20083,21122296,80,66
20084,21123313,81,80
20085,21124350,79,69
20086,21125502,74,90
20087,21126519,80,70
20088,21127556,80,80
20089,21128593,77,71
20090,21129784,75,89
20091,21130801,77,74
20092,21131838,79,78
20093,21132875,79,68
20094,21133912,80,80
20095,21135084,72,48
20096,21136102,80,70
20097,21137295,82,69
20098,21138312,75,73
20099,21139349,79,73
20100,21140386,75,83
20101,21141553,73,76
20102,21142570,80,67
20103,21143607,81,84
20104,21144644,71,71
20105,21145681,79,81
20106,21146853,71,76
20107,21147870,80,83
20108,21148907,71,73
20109,21150104,74,74
20110,21151121,71,84
20111,21152159,73,74
20112,21153197,83,71
20113,21154329,83,69
20114,21155346,78,75
20115,21156383,80,80
20116,21157421,72,74
20117,21158458,74,80
20118,21159660,80,60
20119,21160677,80,80
20120,21161845,80,70
20121,21162862,78,64
20122,21163900,73,71
20123,21164938,75,84
20124,21165975,78,66
20125,21167141,79,64
20126,21168158,75,82
20127,21169196,78,77
20128,21170234,80,79
20129,21171405,71,78
20130,21172422,83,80
20131,21173459,80,66
20132,21174623,67,79
20133,21175639,80,80
20134,21176676,76,80
20135,21177713,80,81
20136,21178750,80,68
20137,21179918,80,64
20138,21180934,76,84
20139,21181971,70,80
20140,21183160,69,78
20141,21184175,74,64
20142,21185212,80,65
20143,21186250,77,71
20144,21187405,71,77
20145,21188420,77,83
20146,21189457,80,70
20147,21190494,79,80
20148,21191648,80,58
20149,21192663,77,77
20150,21193699,72,80
20151,21194735,82,76
20152,21195912,72,72
20153,21196927,73,84
20154,21197963,78,74
20155,21199121,80,79
20156,21200136,70,75
20157,21201173,80,78
20158,21202209,81,81
20159,21203247,75,71
20160,21204480,75,80
20161,21205495,79,67
20162,21206630,80,77
20163,21207645,79,64
20164,21208682,78,65
20165,21209719,85,75
20166,21210755,77,75
20167,21211792,76,80
20168,21212971,79,81
20169,21213986,78,80
20170,21215125,80,65
20171,21216139,78,78
20172,21217176,72,79
20173,21218213,75,76
20174,21219250,75,78
20175,21220416,80,80
20176,21221431,74,67
20177,21222468,80,82
20178,21223505,81,75
20179,21224671,74,80
20180,21225686,81,77
20181,21226723,78,61
20182,21227760,77,80
20183,21228929,81,80
20184,21229944,81,64
20185,21230981,77,74
20186,21232018,71,74
20187,21233192,87,73
20188,21234207,84,69
20189,21235342,81,79
20190,21236357,80,77
20191,21237394,80,75
20192,21238431,76,72
20193,21239468,74,68
20194,21240634,82,66
20195,21241649,79,85
20196,21242686,79,64
20197,21243723,79,79
20198,21244760,80,64
20199,21245961,73,80
20200,21246976,78,79
20201,21248013,78,67
20202,21249168,80,75
20203,21250183,75,80
20204,21251220,80,72
20205,21252258,80,78
20206,21253415,80,69
20207,21254430,80,75
20208,21255468,83,86
20209,21256652,71,78
20210,21257667,80,75
20211,21258703,78,75
20212,21259740,80,78
20213,21260778,75,78
20214,21261950,79,77
20215,21262965,75,62
20216,21264001,74,71
20217,21265200,79,80
20218,21266213,74,77
20219,21267249,65,70
20220,21268287,83,80
20221,21269418,80,80
20222,21270433,77,82
20223,21271468,80,80
20224,21272503,76,75
20225,21273538,77,80
20226,21274574,79,73
20227,21275753,84,79
20228,21276901,70,85
20229,21277913,75,79
20230,21278948,78,77
20231,21279983,75,80
20232,21281153,84,73
20233,21282165,65,77
20234,21283200,78,80
20235,21284235,75,76
20236,21285270,80,80
20237,21286405,77,80
20238,21287417,69,83
20239,21288453,69,86
20240,21289488,75,81
20241,21290524,66,64
20242,21291711,80,71
20243,21292850,75,64
20244,21293862,84,81
20245,21294897,75,77
20246,21295932,74,80
20247,21296968,77,77
20248,21298139,77,77
20249,21299151,80,79
20250,21300187,78,78
20251,21301223,80,71
20252,21302259,74,59
20253,21303435,75,78
20254,21304447,78,71
20255,21305483,78,64
20256,21306655,76,77
20257,21307667,73,80
20258,21308703,79,66
20259,21309739,79,80
20260,21310905,71,71
20261,21311917,76,64
20262,21312953,79,81
20263,21313989,78,66
20264,21315148,79,73
20265,21316160,77,76
20266,21317196,68,79
20267,21318232,75,73
20268,21319268,77,67
20269,21320463,79,81
20270,21321475,76,80
20271,21322629,75,90
20272,21323640,78,80
20273,21324675,74,86
20274,21325710,78,78
20275,21326746,73,71
20276,21327912,77,69
20277,21328923,79,70
20278,21329958,86,65
20279,21330993,80,73
20280,21332169,80,74
20281,21333180,70,79
20282,21334215,64,67
20283,21335250,80,69
20284,21336421,76,80
20285,21337432,71,74
20286,21338467,80,85
20287,21339502,77,75
20288,21340676,71,75
20289,21341687,77,73
20290,21342722,78,79
20291,21343900,80,76
20292,21344911,74,70
20293,21345947,82,69
20294,21347083,80,64
20295,21348094,78,80
20296,21349130,80,74
20297,21350166,79,69
20298,21351202,74,67
20299,21352406,79,66
20300,21353418,79,74
20301,21354454,80,85
20302,21355656,77,74
20303,21356667,79,61
20304,21357703,75,80
20305,21358739,72,71
20306,21359871,80,68
20307,21360882,73,81
20308,21361918,80,67
20309,21362954,74,84
20310,21363990,74,73
20311,21365026,75,69
20312,21366206,80,80
20313,21367217,75,80
20314,21368358,73,79
20315,21369369,79,80
20316,21370405,72,64
20317,21371441,75,75
20318,21372611,78,67
20319,21373621,81,69
20320,21374657,73,79
20321,21375693,70,79
20322,21376867,77,78
20323,21377877,78,74
20324,21378912,78,66
20325,21379948,79,80
20326,21381104,78,74
20327,21382114,80,80
20328,21383149,81,71
20329,21384184,66,66
20330,21385353,79,68
20331,21386363,79,80
20332,21387399,74,80
20333,21388556,77,65
20334,21389566,67,69
20335,21390602,80,67
20336,21391637,75,78
20337,21392773,80,67
20338,21393783,75,71
20339,21394819,82,80
20340,21395855,84,76
20341,21396891,80,76
20342,21398068,80,65
20343,21399078,77,73
20344,21400114,75,68
20345,21401150,74,82
20346,21402323,69,65
20347,21403334,83,71
20348,21404370,77,79
20349,21405575,76,65
20350,21406585,75,78
20351,21407621,79,71
20352,21408793,77,66
20353,21409803,75,81
20354,21410839,80,71
20355,21411875,80,75
20356,21412911,77,70
20357,21414078,72,76
20358,21415088,74,70
20359,21416124,70,76
20360,21417160,78,65
20361,21418335,74,75
20362,21419345,79,73
20363,21420381,74,66
20364,21421559,78,81
20365,21422569,77,75
20366,21423605,77,75
20367,21424641,75,69
20368,21425846,75,79
20369,21426856,80,59
20370,21427892,74,75
20371,21429029,66,72
20372,21430038,78,70
20373,21431073,80,70
20374,21432108,73,80
20375,21433143,80,75
20376,21434179,75,64
20377,21435359,74,85
20378,21436368,71,79
20379,21437539,69,73
20380,21438548,79,80
20381,21439583,69,77
20382,21440618,77,80
20383,21441819,82,79
20384,21442828,80,75
20385,21443864,86,67
20386,21444899,79,90
20387,21445935,73,82
20388,21447069,77,66
20389,21448078,73,80
20390,21449114,80,70
20391,21450282,80,68
20392,21451291,78,81
20393,21452327,73,69
20394,21453364,78,75
20395,21454530,80,80
20396,21455539,76,78
20397,21456575,77,82
20398,21457749,69,67
20399,21458758,80,80
20400,21459794,78,77
20401,21460830,80,80
20402,21461973,78,68
20403,21462982,77,70
20404,21464018,80,71
20405,21465054,81,75
20406,21466090,75,69
20407,21467240,70,80
20408,21468249,80,77
20409,21469285,77,82
20410,21470459,73,75
20411,21471468,80,78
20412,21472504,79,78
20413,21473540,80,66
20414,21474743,74,77
20415,21475752,80,82
20416,21476788,81,77
20417,21477824,80,65
20418,21478860,81,54
20419,21480033,75,78
20420,21481042,75,71
20421,21482078,67,83
20422,21483247,80,71
20423,21484254,74,75
20424,21485290,77,69
20425,21486327,74,82
20426,21487363,81,70
20427,21488541,81,64
20428,21489549,78,64
20429,21490585,80,80
20430,21491757,80,83
20431,21492765,80,80
20432,21493801,80,77
20433,21494837,80,70
20434,21496014,80,79
20435,21497022,79,68
20436,21498058,73,64
20437,21499230,81,80
20438,21500238,75,61
20439,21501274,86,71
20440,21502310,80,80
20441,21503347,79,80
20442,21504519,78,63
20443,21505527,73,78
20444,21506563,80,78
20445,21507599,80,73
20446,21508773,64,74
20447,21509781,74,74
20448,21510817,80,67
20449,21511853,75,70
20450,21513027,80,70
20451,21514035,71,79
20452,21515168,66,80
20453,21516176,80,74
20454,21517212,75,70
20455,21518248,73,73
20456,21519372,81,73
20457,21520380,80,55
20458,21521416,79,80
20459,21522452,75,70
20460,21523488,81,80
20461,21524524,80,68
20462,21525738,78,77
20463,21526746,82,74
20464,21527782,74,80
20465,21528989,81,77
20466,21529997,81,68
20467,21531033,80,64
20468,21532069,79,80
20469,21533213,80,67
20470,21534220,75,79
20471,21535256,80,69
20472,21536292,80,81
20473,21537329,72,81
20474,21538541,79,75
20475,21539548,80,73
20476,21540724,80,65
20477,21541731,79,82
20478,21542766,80,78
20479,21543802,80,70
20480,21544838,76,78
20481,21546017,87,80
20482,21547053,80,78
20483,21548088,76,76
20484,21549260,80,83
20485,21550296,83,79
20486,21551332,78,87
20487,21552368,80,66
20488,21553405,80,81
20489,21554575,80,81
20490,21555611,79,80
20491,21556647,80,66
20492,21557683,85,74
20493,21558864,80,71
20494,21559901,81,64
20495,21561042,79,76
20496,21562078,75,69
20497,21563113,80,84
20498,21564148,80,68
20499,21565183,80,69
20500,21566218,81,84
20501,21567413,80,80
20502,21568449,90,82
20503,21569622,81,68
20504,21570659,80,74
20505,21571695,81,81
20506,21572731,78,78
20507,21573907,82,79
20508,21574944,80,82
20509,21575980,77,66
20510,21577015,77,80
20511,21578186,80,64
20512,21579222,83,75
20513,21580257,73,74
20514,21581292,79,71
20515,21582464,82,75
20516,21583500,78,75
20517,21584536,80,65
20518,21585572,82,64
20519,21586608,78,84
20520,21587813,82,69
20521,21588849,77,69
20522,21589885,78,78
20523,21591030,80,74
20524,21592067,75,75
20525,21593103,74,80
20526,21594138,78,75
20527,21595342,75,73
20528,21596378,77,83
20529,21597413,80,78
20530,21598448,80,80
20531,21599621,80,86
20532,21600657,80,66
20533,21601693,75,79
20534,21602729,76,82
20535,21603910,80,75
20536,21604946,81,79
20537,21605982,76,85
20538,21607192,80,81
20539,21608229,80,65
20540,21609264,86,74
20541,21610438,78,80
20542,21611474,84,78
20543,21612509,80,89
20544,21613544,74,73
20545,21614749,73,71
20546,21615785,80,78
20547,21616821,77,87
20548,21617857,74,79
20549,21618893,77,80
20550,21620040,80,81
20551,21621077,70,75
20552,21622113,81,77
20553,21623149,80,66
20554,21624329,82,80
20555,21625365,85,81
20556,21626400,80,78
20557,21627571,79,68
20558,21628607,79,77
20559,21629642,84,79
20560,21630677,75,81
20561,21631712,81,69
20562,21632903,80,77
20563,21633939,80,80
20564,21634975,96,71
20565,21636122,82,75
20566,21637158,75,82
20567,21638195,85,72
20568,21639231,80,87
20569,21640404,78,78
20570,21641440,83,79
20571,21642475,82,79
20572,21643510,75,77
20573,21644684,75,82
20574,21645720,77,61
20575,21646755,80,82
20576,21647926,79,71
20577,21648962,80,80
20578,21649998,80,78
20579,21651034,83,76
20580,21652070,74,76
20581,21653245,74,80
20582,21654282,79,86
20583,21655317,76,79
20584,21656490,80,80
20585,21657526,85,74
20586,21658561,76,75
20587,21659730,78,77
20588,21660766,77,80
20589,21661802,70,78
20590,21662838,80,72
20591,21663874,80,71
20592,21664910,75,70
20593,21666089,80,77
20594,21667125,91,66
20595,21668161,76,72
20596,21669346,81,90
20597,21670382,83,74
20598,21671419,78,80
20599,21672557,79,75
20600,21673593,80,78
20601,21674628,70,80
20602,21675663,75,74
20603,21676698,80,79
20604,21677907,75,77
20605,21678943,80,74
20606,21680087,80,83
20607,21681123,74,70
20608,21682159,76,82
20609,21683195,79,80
20610,21684231,80,85
20611,21685405,75,83
20612,21686441,77,80
